name,branch,percentile,category,city,year
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,35.4407253,OPEN (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,7.8975079,EWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,47.0502678,TFWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,29.5314685,NT2,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,23.4701479,OBC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,19.2944893,NT1,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,47.3563218,OPEN,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,8.8248475,SC (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,33.6209084,NT3 (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,52.3622324,OPEN (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,14.7567322,OBC (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,24.9543245,NT2 Ladies (II),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,10.26398,NT3,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,69.8941051,TFWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,52.8806012,NT2,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,39.3344201,OBC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,43.4652257,NT2 (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,4.036504,NT1,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,55.4922986,OPEN,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,25.8355418,SC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,43.74434,OPEN (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,8.0990652,EWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,28.984931,OBC Ladies (II),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,53.2228937,TFWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,23.4132019,NT2,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,8.0990652,OBC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,35.9295868,OPEN,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,5.0214955,SC (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,16.5233632,SC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,39.3601986,OPEN (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,13.2656066,OBC (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),77.0149774,TFWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),69.2179237,NT2,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),57.4376852,OBC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),61.6834321,VJ,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),71.8498844,NT2 (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),42.2674623,NT1,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),74.9785452,OPEN,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),63.200058,SC (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),43.031473,SC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),76.7635852,OPEN (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),32.6791073,EWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),66.2972028,OBC (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),25.0722391,VJ Ladies (II),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,62.0615406,TFWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,40.0432529,NT2,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,13.6137728,OBC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,33.465035,NT2 (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,21.6174291,NT1,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,43.1964993,OPEN,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,9.9651616,SC,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,52.8806012,OPEN (Ladies),Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,0.3137528,EWS,Sangli,2025
"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer Engineering,41.4020979,OBC (Ladies),Sangli,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Civil Engineering,66.1695365,TFWS,Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Civil Engineering,0.1809216,EWS,Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Civil Engineering,65.630713,DEF OPEN,Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Computer Science and Engineering,84.5176078,TFWS,Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Computer Science and Engineering,25.8355418,DEF OBC,Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Computer Science and Engineering,52.3622324,DEF OPEN,Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Computer Science and Engineering,13.01665,EWS,Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Electronics and Telecommunication Engg,73.5570613,TFWS,Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Electronics and Telecommunication Engg,39.230205,EWS,Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Electronics and Telecommunication Engg,7.2413793,DEF OPEN,Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Mechanical Engineering,56.5039753,TFWS,Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Mechanical Engineering,63.4714222,EWS,Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Mechanical Engineering,64.713186,DEF OPEN,Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Mechanical Engineering,31.9226076,TFWS (II),Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Artificial Intelligence and Data Science,86.9194446,TFWS,Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Artificial Intelligence and Data Science,64.7148712,EWS,Satara,2025
"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Artificial Intelligence and Data Science,36.1161649,DEF OPEN,Satara,2025
Pune Institute of Computer Technology,Computer Engineering,93.8493242,ST,,2025
Pune Institute of Computer Technology,Computer Engineering,99.7116474,OPEN,,2025
Pune Institute of Computer Technology,Computer Engineering,96.6904701,SC (Ladies),,2025
Pune Institute of Computer Technology,Computer Engineering,97.9446841,SC,,2025
Pune Institute of Computer Technology,Computer Engineering,98.703155,DEF OBC,,2025
Pune Institute of Computer Technology,Computer Engineering,99.4919502,NT3 (Ladies),,2025
Pune Institute of Computer Technology,Computer Engineering,99.0935612,NT2,,2025
Pune Institute of Computer Technology,Computer Engineering,74.6802716,Orphan,,2025
Pune Institute of Computer Technology,Computer Engineering,98.9994771,NT2 (Ladies),,2025
Pune Institute of Computer Technology,Computer Engineering,95.0636221,PWD OPEN,,2025
Pune Institute of Computer Technology,Computer Engineering,99.0347823,DEF OPEN,,2025
Pune Institute of Computer Technology,Computer Engineering,97.7179034,VJ (Ladies),,2025
Pune Institute of Computer Technology,Computer Engineering,99.3376329,EWS,,2025
Pune Institute of Computer Technology,Computer Engineering,99.7051597,TFWS,,2025
Pune Institute of Computer Technology,Computer Engineering,99.3996096,NT1 (Ladies),,2025
Pune Institute of Computer Technology,Computer Engineering,99.1565067,NT1,,2025
Pune Institute of Computer Technology,Computer Engineering,99.4662839,NT3,,2025
Pune Institute of Computer Technology,Computer Engineering,99.6203413,OBC,,2025
Pune Institute of Computer Technology,Computer Engineering,98.6211176,VJ,,2025
Pune Institute of Computer Technology,Computer Engineering,90.1610143,ST (Ladies),,2025
Pune Institute of Computer Technology,Computer Engineering,99.6532903,OPEN (Ladies),,2025
Pune Institute of Computer Technology,Computer Engineering,91.7968608,PWD OBC,,2025
Pune Institute of Computer Technology,Computer Engineering,99.6053281,OBC (Ladies),,2025
Pune Institute of Computer Technology,Information Technology,92.2575417,ST,,2025
Pune Institute of Computer Technology,Information Technology,99.6021953,OPEN,,2025
Pune Institute of Computer Technology,Information Technology,96.2402125,SC (Ladies),,2025
Pune Institute of Computer Technology,Information Technology,97.4991292,SC,,2025
Pune Institute of Computer Technology,Information Technology,98.332986,DEF OBC,,2025
Pune Institute of Computer Technology,Information Technology,99.3595406,NT3 (Ladies),,2025
Pune Institute of Computer Technology,Information Technology,98.2843648,DEF OBC (Rural),,2025
Pune Institute of Computer Technology,Information Technology,98.6955477,NT2,,2025
Pune Institute of Computer Technology,Information Technology,67.8236662,Orphan,,2025
Pune Institute of Computer Technology,Information Technology,98.4122956,NT2 (Ladies),,2025
Pune Institute of Computer Technology,Information Technology,92.3780367,PWD OPEN,,2025
Pune Institute of Computer Technology,Information Technology,98.88435,DEF OPEN,,2025
Pune Institute of Computer Technology,Information Technology,96.9659622,VJ (Ladies),,2025
Pune Institute of Computer Technology,Information Technology,99.1528674,EWS,,2025
Pune Institute of Computer Technology,Information Technology,99.5507196,TFWS,,2025
Pune Institute of Computer Technology,Information Technology,98.8479093,NT1 (Ladies),,2025
Pune Institute of Computer Technology,Information Technology,99.0285279,NT1,,2025
Pune Institute of Computer Technology,Information Technology,99.2880461,NT3,,2025
Pune Institute of Computer Technology,Information Technology,99.4953774,OBC,,2025
Pune Institute of Computer Technology,Information Technology,98.2885683,VJ,,2025
Pune Institute of Computer Technology,Information Technology,91.4198717,PWD OBC (Rural),,2025
Pune Institute of Computer Technology,Information Technology,87.5666075,ST (Ladies),,2025
Pune Institute of Computer Technology,Information Technology,99.4662839,OPEN (Ladies),,2025
Pune Institute of Computer Technology,Information Technology,90.9306237,PWD OBC,,2025
Pune Institute of Computer Technology,Information Technology,99.3951049,OBC (Ladies),,2025
Pune Institute of Computer Technology,Artificial Intelligence (AI) and Data Science,93.0875099,ST,,2025
Pune Institute of Computer Technology,Artificial Intelligence (AI) and Data Science,99.6203413,OPEN,,2025
Pune Institute of Computer Technology,Artificial Intelligence (AI) and Data Science,96.2402125,SC (Ladies),,2025
